geo,indic_code,indicator,year,value
AL,NATGROWRT,Natural Change Rate,1971,25.1
AL,NATGROWRT,Natural Change Rate,1972,24.8
AL,NATGROWRT,Natural Change Rate,1973,22.5
AL,NATGROWRT,Natural Change Rate,1974,23.4
AL,NATGROWRT,Natural Change Rate,1975,22.6
AL,NATGROWRT,Natural Change Rate,1976,21.6
AL,NATGROWRT,Natural Change Rate,1977,22.7
AL,NATGROWRT,Natural Change Rate,1978,21.2
AL,NATGROWRT,Natural Change Rate,1979,20.9
AL,NATGROWRT,Natural Change Rate,1980,20.1
AL,NATGROWRT,Natural Change Rate,1981,19.9
AL,NATGROWRT,Natural Change Rate,1982,21.8
AL,NATGROWRT,Natural Change Rate,1983,19.8
AL,NATGROWRT,Natural Change Rate,1984,21.5
AL,NATGROWRT,Natural Change Rate,1985,20.4
AL,NATGROWRT,Natural Change Rate,1986,19.5
AL,NATGROWRT,Natural Change Rate,1987,20.3
AL,NATGROWRT,Natural Change Rate,1988,20.1
AL,NATGROWRT,Natural Change Rate,1989,18.9
AL,NATGROWRT,Natural Change Rate,1990,19.6
AL,NATGROWRT,Natural Change Rate,1991,18.4
AL,NATGROWRT,Natural Change Rate,1992,17.8
AL,NATGROWRT,Natural Change Rate,1993,15.5
AL,NATGROWRT,Natural Change Rate,1994,16.9
AL,NATGROWRT,Natural Change Rate,1995,17.1
AL,NATGROWRT,Natural Change Rate,1996,16.1
AL,NATGROWRT,Natural Change Rate,1997,13.9
AL,NATGROWRT,Natural Change Rate,1998,13.5
AL,NATGROWRT,Natural Change Rate,1999,13.3
AL,NATGROWRT,Natural Change Rate,2000,11.4
AL,NATGROWRT,Natural Change Rate,2001,12.2
AL,NATGROWRT,Natural Change Rate,2002,8.6
AL,NATGROWRT,Natural Change Rate,2003,9.0
AL,NATGROWRT,Natural Change Rate,2004,7.7
AL,NATGROWRT,Natural Change Rate,2005,7.2
AL,NATGROWRT,Natural Change Rate,2006,6.4
AL,NATGROWRT,Natural Change Rate,2007,6.7
AL,NATGROWRT,Natural Change Rate,2008,5.9
AL,NATGROWRT,Natural Change Rate,2009,4.7
AL,NATGROWRT,Natural Change Rate,2010,4.8
AL,NATGROWRT,Natural Change Rate,2011,4.9
AL,NATGROWRT,Natural Change Rate,2012,5.0
AL,NATGROWRT,Natural Change Rate,2013,5.3
AL,NATGROWRT,Natural Change Rate,2014,5.2
AL,NATGROWRT,Natural Change Rate,2015,3.6
AL,NATGROWRT,Natural Change Rate,2016,3.6
AL,NATGROWRT,Natural Change Rate,2017,3.0
AL,NATGROWRT,Natural Change Rate,2018,2.5
AL,NATGROWRT,Natural Change Rate,2019,2.3
AL,NATGROWRT,Natural Change Rate,2020,0.2
AL,NATGROWRT,Natural Change Rate,2021,-1.2
AL,NATGROWRT,Natural Change Rate,2022,0.2
AL,NATGROWRT,Natural Change Rate,2023,0.9
AL,NATGROWRT,Natural Change Rate,2024,0.5
AM,CNMIGRATRT,Net Migration Rate,1996,-8.0
AM,CNMIGRATRT,Net Migration Rate,1997,-8.6
AM,CNMIGRATRT,Net Migration Rate,1998,-6.9
AM,CNMIGRATRT,Net Migration Rate,1999,-5.5
AM,CNMIGRATRT,Net Migration Rate,2000,-6.8
AM,CNMIGRATRT,Net Migration Rate,2001,-3.3
AM,CNMIGRATRT,Net Migration Rate,2002,-2.9
AM,CNMIGRATRT,Net Migration Rate,2003,-2.5
AM,CNMIGRATRT,Net Migration Rate,2004,-2.6
AM,CNMIGRATRT,Net Migration Rate,2005,-2.4
AM,CNMIGRATRT,Net Migration Rate,2006,-2.1
AM,CNMIGRATRT,Net Migration Rate,2007,-1.9
AM,CNMIGRATRT,Net Migration Rate,2008,-1.8
AM,CNMIGRATRT,Net Migration Rate,2009,-1.6
AM,CNMIGRATRT,Net Migration Rate,2010,-1.1
AM,CNMIGRATRT,Net Migration Rate,2011,-1.1
AM,CNMIGRATRT,Net Migration Rate,2015,-8.6
AM,CNMIGRATRT,Net Migration Rate,2016,-8.3
AM,CNMIGRATRT,Net Migration Rate,2017,-8.0
AM,CNMIGRATRT,Net Migration Rate,2018,-6.2
AM,CNMIGRATRT,Net Migration Rate,2019,-5.2
AM,CNMIGRATRT,Net Migration Rate,2020,1.1
AM,CNMIGRATRT,Net Migration Rate,2023,0.6
AM,CNMIGRATRT,Net Migration Rate,2024,25.3
AM,DEATH,Deaths,1996,24936.0
AM,DEATH,Deaths,1997,23985.0
AM,DEATH,Deaths,1998,23210.0
AM,DEATH,Deaths,1999,24087.0
AM,DEATH,Deaths,2000,24025.0
AM,DEATH,Deaths,2001,24003.0
AM,DEATH,Deaths,2002,25554.0
AM,DEATH,Deaths,2003,26014.0
AM,DEATH,Deaths,2004,25679.0
AM,DEATH,Deaths,2005,26379.0
AM,DEATH,Deaths,2006,27202.0
AM,DEATH,Deaths,2007,26830.0
AM,DEATH,Deaths,2008,27412.0
AM,DEATH,Deaths,2009,27560.0
AM,DEATH,Deaths,2010,27921.0
AM,DEATH,Deaths,2011,27963.0
AM,DEATH,Deaths,2013,27196.0
AM,DEATH,Deaths,2014,27714.0
AM,DEATH,Deaths,2015,27878.0
AM,DEATH,Deaths,2016,28226.0
AM,DEATH,Deaths,2017,27157.0
AM,DEATH,Deaths,2018,25751.0
AM,DEATH,Deaths,2019,26186.0
AM,DEATH,Deaths,2020,36170.0
AM,DEATH,Deaths,2022,26692.0
AM,DEATH,Deaths,2023,24313.0
AM,DEATH,Deaths,2024,25435.0
AM,GBIRTHRT,Crude Birth Rate,1996,14.8
AM,GBIRTHRT,Crude Birth Rate,1997,13.5
AM,GBIRTHRT,Crude Birth Rate,1998,12.2
AM,GBIRTHRT,Crude Birth Rate,1999,11.3
AM,GBIRTHRT,Crude Birth Rate,2000,10.6
AM,GBIRTHRT,Crude Birth Rate,2001,10.0
AM,GBIRTHRT,Crude Birth Rate,2002,10.0
AM,GBIRTHRT,Crude Birth Rate,2003,11.1
AM,GBIRTHRT,Crude Birth Rate,2004,11.7
AM,GBIRTHRT,Crude Birth Rate,2005,11.7
AM,GBIRTHRT,Crude Birth Rate,2006,11.7
AM,GBIRTHRT,Crude Birth Rate,2007,12.4
AM,GBIRTHRT,Crude Birth Rate,2008,12.7
AM,GBIRTHRT,Crude Birth Rate,2009,13.7
AM,GBIRTHRT,Crude Birth Rate,2010,13.8
AM,GBIRTHRT,Crude Birth Rate,2011,13.3
AM,GBIRTHRT,Crude Birth Rate,2015,13.9
AM,GBIRTHRT,Crude Birth Rate,2016,13.6
AM,GBIRTHRT,Crude Birth Rate,2017,12.7
AM,GBIRTHRT,Crude Birth Rate,2018,12.3
AM,GBIRTHRT,Crude Birth Rate,2019,12.2
AM,GBIRTHRT,Crude Birth Rate,2020,12.3
AM,GBIRTHRT,Crude Birth Rate,2023,12.3
AM,GBIRTHRT,Crude Birth Rate,2024,11.1
AM,GDEATHRT,Crude Death Rate,1996,7.7
AM,GDEATHRT,Crude Death Rate,1997,7.4
AM,GDEATHRT,Crude Death Rate,1998,7.2
AM,GDEATHRT,Crude Death Rate,1999,7.5
AM,GDEATHRT,Crude Death Rate,2000,7.5
AM,GDEATHRT,Crude Death Rate,2001,7.5
AM,GDEATHRT,Crude Death Rate,2002,8.0
AM,GDEATHRT,Crude Death Rate,2003,8.1
AM,GDEATHRT,Crude Death Rate,2004,8.0
AM,GDEATHRT,Crude Death Rate,2005,8.2
AM,GDEATHRT,Crude Death Rate,2006,8.4
AM,GDEATHRT,Crude Death Rate,2007,8.3
AM,GDEATHRT,Crude Death Rate,2008,8.5
AM,GDEATHRT,Crude Death Rate,2009,8.5
AM,GDEATHRT,Crude Death Rate,2010,8.6
AM,GDEATHRT,Crude Death Rate,2011,8.6
AM,GDEATHRT,Crude Death Rate,2015,9.3
AM,GDEATHRT,Crude Death Rate,2016,9.4
AM,GDEATHRT,Crude Death Rate,2017,9.1
AM,GDEATHRT,Crude Death Rate,2018,8.7
AM,GDEATHRT,Crude Death Rate,2019,8.8
AM,GDEATHRT,Crude Death Rate,2020,12.2
AM,GDEATHRT,Crude Death Rate,2023,8.1
AM,GDEATHRT,Crude Death Rate,2024,8.4
AM,JAN,Population on 1 January,1996,3248800.0
AM,JAN,Population on 1 January,1997,3246000.0
AM,JAN,Population on 1 January,1998,3238200.0
AM,JAN,Population on 1 January,1999,3232100.0
AM,JAN,Population on 1 January,2000,3226900.0
AM,JAN,Population on 1 January,2001,3215300.0
AM,JAN,Population on 1 January,2002,3212900.0
AM,JAN,Population on 1 January,2003,3210300.0
AM,JAN,Population on 1 January,2004,3212200.0
AM,JAN,Population on 1 January,2005,3215800.0
AM,JAN,Population on 1 January,2006,3219234.0
AM,JAN,Population on 1 January,2007,3222953.0
AM,JAN,Population on 1 January,2008,3230086.0
AM,JAN,Population on 1 January,2009,3237976.0
AM,JAN,Population on 1 January,2010,3249482.0
AM,JAN,Population on 1 January,2011,3262650.0
AM,JAN,Population on 1 January,2012,3274285.0
AM,JAN,Population on 1 January,2013,3026878.0
AM,JAN,Population on 1 January,2014,3017079.0
AM,JAN,Population on 1 January,2015,3010598.0
AM,JAN,Population on 1 January,2016,2998577.0
AM,JAN,Population on 1 January,2017,2986151.0
AM,JAN,Population on 1 January,2018,2972732.0
AM,JAN,Population on 1 January,2019,2965269.0
AM,JAN,Population on 1 January,2020,2959694.0
AM,JAN,Population on 1 January,2021,2963251.0
AM,JAN,Population on 1 January,2023,2977130.0
AM,JAN,Population on 1 January,2024,2991201.0
AM,LBIRTH,Live births,1996,48134.0
AM,LBIRTH,Live births,1997,43929.0
AM,LBIRTH,Live births,1998,39366.0
AM,LBIRTH,Live births,1999,36502.0
AM,LBIRTH,Live births,2000,34276.0
AM,LBIRTH,Live births,2001,32065.0
AM,LBIRTH,Live births,2002,32229.0
AM,LBIRTH,Live births,2003,35793.0
AM,LBIRTH,Live births,2004,37520.0
AM,LBIRTH,Live births,2005,37499.0
AM,LBIRTH,Live births,2006,37639.0
AM,LBIRTH,Live births,2007,40105.0
AM,LBIRTH,Live births,2008,41185.0
AM,LBIRTH,Live births,2009,44413.0
AM,LBIRTH,Live births,2010,44825.0
AM,LBIRTH,Live births,2011,43340.0
AM,LBIRTH,Live births,2013,41790.0
AM,LBIRTH,Live births,2014,43031.0
AM,LBIRTH,Live births,2015,41763.0
AM,LBIRTH,Live births,2016,40592.0
AM,LBIRTH,Live births,2017,37700.0
AM,LBIRTH,Live births,2018,36574.0
AM,LBIRTH,Live births,2019,36041.0
AM,LBIRTH,Live births,2020,36353.0
AM,LBIRTH,Live births,2022,36375.0
AM,LBIRTH,Live births,2023,36590.0
AM,LBIRTH,Live births,2024,33593.0
AM,NATGROWRT,Natural Change Rate,1996,7.1
AM,NATGROWRT,Natural Change Rate,1997,6.2
AM,NATGROWRT,Natural Change Rate,1998,5.0
AM,NATGROWRT,Natural Change Rate,1999,3.8
AM,NATGROWRT,Natural Change Rate,2000,3.2
AM,NATGROWRT,Natural Change Rate,2001,2.5
AM,NATGROWRT,Natural Change Rate,2002,2.1
AM,NATGROWRT,Natural Change Rate,2003,3.0
AM,NATGROWRT,Natural Change Rate,2004,3.7
AM,NATGROWRT,Natural Change Rate,2005,3.5
AM,NATGROWRT,Natural Change Rate,2006,3.2
AM,NATGROWRT,Natural Change Rate,2007,4.1
AM,NATGROWRT,Natural Change Rate,2008,4.3
AM,NATGROWRT,Natural Change Rate,2009,5.2
AM,NATGROWRT,Natural Change Rate,2010,5.2
AM,NATGROWRT,Natural Change Rate,2011,4.7
AM,NATGROWRT,Natural Change Rate,2015,4.6
AM,NATGROWRT,Natural Change Rate,2016,4.1
AM,NATGROWRT,Natural Change Rate,2017,3.5
AM,NATGROWRT,Natural Change Rate,2018,3.6
AM,NATGROWRT,Natural Change Rate,2019,3.3
AM,NATGROWRT,Natural Change Rate,2020,0.1
AM,NATGROWRT,Natural Change Rate,2023,4.1
AM,NATGROWRT,Natural Change Rate,2024,2.7
AT,CNMIGRATRT,Net Migration Rate,1960,-0.3
AT,CNMIGRATRT,Net Migration Rate,1961,-0.4
AT,CNMIGRATRT,Net Migration Rate,1962,0.2
AT,CNMIGRATRT,Net Migration Rate,1963,0.7
AT,CNMIGRATRT,Net Migration Rate,1964,0.4
AT,CNMIGRATRT,Net Migration Rate,1965,1.4
AT,CNMIGRATRT,Net Migration Rate,1966,2.6
AT,CNMIGRATRT,Net Migration Rate,1967,2.9
AT,CNMIGRATRT,Net Migration Rate,1968,-0.9
AT,CNMIGRATRT,Net Migration Rate,1969,0.7
AT,CNMIGRATRT,Net Migration Rate,1970,1.4
AT,CNMIGRATRT,Net Migration Rate,1971,4.2
AT,CNMIGRATRT,Net Migration Rate,1972,4.7
AT,CNMIGRATRT,Net Migration Rate,1973,4.5
AT,CNMIGRATRT,Net Migration Rate,1974,-2.2
AT,CNMIGRATRT,Net Migration Rate,1975,-3.2
AT,CNMIGRATRT,Net Migration Rate,1976,1.0
AT,CNMIGRATRT,Net Migration Rate,1977,1.7
AT,CNMIGRATRT,Net Migration Rate,1978,-1.2
AT,CNMIGRATRT,Net Migration Rate,1979,-0.3
AT,CNMIGRATRT,Net Migration Rate,1980,1.2
AT,CNMIGRATRT,Net Migration Rate,1981,3.9
AT,CNMIGRATRT,Net Migration Rate,1982,-3.1
AT,CNMIGRATRT,Net Migration Rate,1983,-0.2
AT,CNMIGRATRT,Net Migration Rate,1984,0.4
AT,CNMIGRATRT,Net Migration Rate,1985,0.7
AT,CNMIGRATRT,Net Migration Rate,1986,0.8
AT,CNMIGRATRT,Net Migration Rate,1987,0.2
AT,CNMIGRATRT,Net Migration Rate,1988,1.7
AT,CNMIGRATRT,Net Migration Rate,1989,5.9
AT,CNMIGRATRT,Net Migration Rate,1990,7.6
AT,CNMIGRATRT,Net Migration Rate,1991,9.9
AT,CNMIGRATRT,Net Migration Rate,1992,9.1
AT,CNMIGRATRT,Net Migration Rate,1993,4.2
AT,CNMIGRATRT,Net Migration Rate,1994,0.4
AT,CNMIGRATRT,Net Migration Rate,1995,0.3
AT,CNMIGRATRT,Net Migration Rate,1996,0.5
AT,CNMIGRATRT,Net Migration Rate,1997,0.2
AT,CNMIGRATRT,Net Migration Rate,1998,1.1
AT,CNMIGRATRT,Net Migration Rate,1999,2.5
AT,CNMIGRATRT,Net Migration Rate,2000,2.2
AT,CNMIGRATRT,Net Migration Rate,2001,5.2
AT,CNMIGRATRT,Net Migration Rate,2002,4.3
AT,CNMIGRATRT,Net Migration Rate,2003,5.2
AT,CNMIGRATRT,Net Migration Rate,2004,6.6
AT,CNMIGRATRT,Net Migration Rate,2005,6.1
AT,CNMIGRATRT,Net Migration Rate,2006,3.0
AT,CNMIGRATRT,Net Migration Rate,2007,2.8
AT,CNMIGRATRT,Net Migration Rate,2008,2.9
AT,CNMIGRATRT,Net Migration Rate,2009,2.1
AT,CNMIGRATRT,Net Migration Rate,2010,2.6
AT,CNMIGRATRT,Net Migration Rate,2011,3.7
AT,CNMIGRATRT,Net Migration Rate,2012,5.2
AT,CNMIGRATRT,Net Migration Rate,2013,6.6
AT,CNMIGRATRT,Net Migration Rate,2014,8.6
AT,CNMIGRATRT,Net Migration Rate,2015,13.2
AT,CNMIGRATRT,Net Migration Rate,2016,7.5
AT,CNMIGRATRT,Net Migration Rate,2017,5.1
AT,CNMIGRATRT,Net Migration Rate,2018,4.0
AT,CNMIGRATRT,Net Migration Rate,2019,4.6
AT,CNMIGRATRT,Net Migration Rate,2020,4.4
AT,CNMIGRATRT,Net Migration Rate,2021,5.8
AT,CNMIGRATRT,Net Migration Rate,2022,15.1
AT,CNMIGRATRT,Net Migration Rate,2023,7.2
AT,CNMIGRATRT,Net Migration Rate,2024,5.4
AT,DEATH,Deaths,1960,89603.0
AT,DEATH,Deaths,1961,85673.0
AT,DEATH,Deaths,1962,90854.0
AT,DEATH,Deaths,1963,91579.0
AT,DEATH,Deaths,1964,89081.0
AT,DEATH,Deaths,1965,94273.0
AT,DEATH,Deaths,1966,91440.0
AT,DEATH,Deaths,1967,95438.0
AT,DEATH,Deaths,1968,96014.0
AT,DEATH,Deaths,1969,98715.0
AT,DEATH,Deaths,1970,98819.0
AT,DEATH,Deaths,1971,97334.0
AT,DEATH,Deaths,1972,95323.0
AT,DEATH,Deaths,1973,92768.0
AT,DEATH,Deaths,1974,94324.0
AT,DEATH,Deaths,1975,96041.0
AT,DEATH,Deaths,1976,95140.0
AT,DEATH,Deaths,1977,92402.0
AT,DEATH,Deaths,1978,94617.0
AT,DEATH,Deaths,1979,92012.0
AT,DEATH,Deaths,1980,92442.0
AT,DEATH,Deaths,1981,92693.0
AT,DEATH,Deaths,1982,91339.0
AT,DEATH,Deaths,1983,93041.0
AT,DEATH,Deaths,1984,88466.0
AT,DEATH,Deaths,1985,89578.0
AT,DEATH,Deaths,1986,87071.0
AT,DEATH,Deaths,1987,84907.0
AT,DEATH,Deaths,1988,83263.0
AT,DEATH,Deaths,1989,83407.0
AT,DEATH,Deaths,1990,82952.0
AT,DEATH,Deaths,1991,83428.0
AT,DEATH,Deaths,1992,83162.0
AT,DEATH,Deaths,1993,82517.0
AT,DEATH,Deaths,1994,80684.0
AT,DEATH,Deaths,1995,81171.0
AT,DEATH,Deaths,1996,80790.0
AT,DEATH,Deaths,1997,79432.0
AT,DEATH,Deaths,1998,78339.0
AT,DEATH,Deaths,1999,78200.0
AT,DEATH,Deaths,2000,76780.0
AT,DEATH,Deaths,2001,74767.0
AT,DEATH,Deaths,2002,76131.0
AT,DEATH,Deaths,2003,77209.0
AT,DEATH,Deaths,2004,74292.0
AT,DEATH,Deaths,2005,75189.0
AT,DEATH,Deaths,2006,74295.0
AT,DEATH,Deaths,2007,74625.0
AT,DEATH,Deaths,2008,75083.0
AT,DEATH,Deaths,2009,77381.0
AT,DEATH,Deaths,2010,77199.0
AT,DEATH,Deaths,2011,76479.0
AT,DEATH,Deaths,2012,79436.0
AT,DEATH,Deaths,2013,79526.0
AT,DEATH,Deaths,2014,78252.0
AT,DEATH,Deaths,2015,83073.0
AT,DEATH,Deaths,2016,80669.0
AT,DEATH,Deaths,2017,83270.0
AT,DEATH,Deaths,2018,83975.0
AT,DEATH,Deaths,2019,83386.0
AT,DEATH,Deaths,2020,91599.0
AT,DEATH,Deaths,2021,91962.0
AT,DEATH,Deaths,2022,93332.0
AT,DEATH,Deaths,2023,89760.0
AT,DEATH,Deaths,2024,88486.0
AT,GBIRTHRT,Crude Birth Rate,1960,17.9
AT,GBIRTHRT,Crude Birth Rate,1961,18.6
AT,GBIRTHRT,Crude Birth Rate,1962,18.7
AT,GBIRTHRT,Crude Birth Rate,1963,18.8
AT,GBIRTHRT,Crude Birth Rate,1964,18.5
AT,GBIRTHRT,Crude Birth Rate,1965,17.9
AT,GBIRTHRT,Crude Birth Rate,1966,17.6
AT,GBIRTHRT,Crude Birth Rate,1967,17.3
AT,GBIRTHRT,Crude Birth Rate,1968,17.0
AT,GBIRTHRT,Crude Birth Rate,1969,16.3
AT,GBIRTHRT,Crude Birth Rate,1970,15.0
AT,GBIRTHRT,Crude Birth Rate,1971,14.5
AT,GBIRTHRT,Crude Birth Rate,1972,13.8
AT,GBIRTHRT,Crude Birth Rate,1973,12.9
AT,GBIRTHRT,Crude Birth Rate,1974,12.8
AT,GBIRTHRT,Crude Birth Rate,1975,12.4
AT,GBIRTHRT,Crude Birth Rate,1976,11.6
AT,GBIRTHRT,Crude Birth Rate,1977,11.3
AT,GBIRTHRT,Crude Birth Rate,1978,11.3
AT,GBIRTHRT,Crude Birth Rate,1979,11.4
AT,GBIRTHRT,Crude Birth Rate,1980,12.0
AT,GBIRTHRT,Crude Birth Rate,1981,12.4
AT,GBIRTHRT,Crude Birth Rate,1982,12.5
AT,GBIRTHRT,Crude Birth Rate,1983,11.9
AT,GBIRTHRT,Crude Birth Rate,1984,11.8
AT,GBIRTHRT,Crude Birth Rate,1985,11.6
AT,GBIRTHRT,Crude Birth Rate,1986,11.5
AT,GBIRTHRT,Crude Birth Rate,1987,11.4
AT,GBIRTHRT,Crude Birth Rate,1988,11.6
AT,GBIRTHRT,Crude Birth Rate,1989,11.6
AT,GBIRTHRT,Crude Birth Rate,1990,11.8
AT,GBIRTHRT,Crude Birth Rate,1991,12.2
AT,GBIRTHRT,Crude Birth Rate,1992,12.2
AT,GBIRTHRT,Crude Birth Rate,1993,12.0
AT,GBIRTHRT,Crude Birth Rate,1994,11.6
AT,GBIRTHRT,Crude Birth Rate,1995,11.2
AT,GBIRTHRT,Crude Birth Rate,1996,11.2
AT,GBIRTHRT,Crude Birth Rate,1997,10.5
AT,GBIRTHRT,Crude Birth Rate,1998,10.2
AT,GBIRTHRT,Crude Birth Rate,1999,9.8
AT,GBIRTHRT,Crude Birth Rate,2000,9.8
AT,GBIRTHRT,Crude Birth Rate,2001,9.4
AT,GBIRTHRT,Crude Birth Rate,2002,9.7
AT,GBIRTHRT,Crude Birth Rate,2003,9.5
AT,GBIRTHRT,Crude Birth Rate,2004,9.7
AT,GBIRTHRT,Crude Birth Rate,2005,9.5
AT,GBIRTHRT,Crude Birth Rate,2006,9.4
AT,GBIRTHRT,Crude Birth Rate,2007,9.2
AT,GBIRTHRT,Crude Birth Rate,2008,9.3
AT,GBIRTHRT,Crude Birth Rate,2009,9.2
AT,GBIRTHRT,Crude Birth Rate,2010,9.4
AT,GBIRTHRT,Crude Birth Rate,2011,9.3
AT,GBIRTHRT,Crude Birth Rate,2012,9.4
AT,GBIRTHRT,Crude Birth Rate,2013,9.4
AT,GBIRTHRT,Crude Birth Rate,2014,9.6
AT,GBIRTHRT,Crude Birth Rate,2015,9.8
AT,GBIRTHRT,Crude Birth Rate,2016,10.0
AT,GBIRTHRT,Crude Birth Rate,2017,10.0
AT,GBIRTHRT,Crude Birth Rate,2018,9.7
AT,GBIRTHRT,Crude Birth Rate,2019,9.6
AT,GBIRTHRT,Crude Birth Rate,2020,9.4
AT,GBIRTHRT,Crude Birth Rate,2021,9.6
AT,GBIRTHRT,Crude Birth Rate,2022,9.1
AT,GBIRTHRT,Crude Birth Rate,2023,8.5
AT,GBIRTHRT,Crude Birth Rate,2024,8.4
AT,GDEATHRT,Crude Death Rate,1960,12.7
AT,GDEATHRT,Crude Death Rate,1961,12.1
AT,GDEATHRT,Crude Death Rate,1962,12.7
AT,GDEATHRT,Crude Death Rate,1963,12.8
AT,GDEATHRT,Crude Death Rate,1964,12.3
AT,GDEATHRT,Crude Death Rate,1965,13.0
AT,GDEATHRT,Crude Death Rate,1966,12.5
AT,GDEATHRT,Crude Death Rate,1967,12.9
AT,GDEATHRT,Crude Death Rate,1968,12.9
AT,GDEATHRT,Crude Death Rate,1969,13.3
AT,GDEATHRT,Crude Death Rate,1970,13.2
AT,GDEATHRT,Crude Death Rate,1971,13.0
AT,GDEATHRT,Crude Death Rate,1972,12.6
AT,GDEATHRT,Crude Death Rate,1973,12.2
AT,GDEATHRT,Crude Death Rate,1974,12.4
AT,GDEATHRT,Crude Death Rate,1975,12.7
AT,GDEATHRT,Crude Death Rate,1976,12.6
AT,GDEATHRT,Crude Death Rate,1977,12.2
AT,GDEATHRT,Crude Death Rate,1978,12.5
AT,GDEATHRT,Crude Death Rate,1979,12.2
AT,GDEATHRT,Crude Death Rate,1980,12.2
AT,GDEATHRT,Crude Death Rate,1981,12.2
AT,GDEATHRT,Crude Death Rate,1982,12.1
AT,GDEATHRT,Crude Death Rate,1983,12.3
AT,GDEATHRT,Crude Death Rate,1984,11.7
AT,GDEATHRT,Crude Death Rate,1985,11.8
AT,GDEATHRT,Crude Death Rate,1986,11.5
AT,GDEATHRT,Crude Death Rate,1987,11.2
AT,GDEATHRT,Crude Death Rate,1988,11.0
AT,GDEATHRT,Crude Death Rate,1989,10.9
AT,GDEATHRT,Crude Death Rate,1990,10.8
AT,GDEATHRT,Crude Death Rate,1991,10.8
AT,GDEATHRT,Crude Death Rate,1992,10.6
AT,GDEATHRT,Crude Death Rate,1993,10.4
AT,GDEATHRT,Crude Death Rate,1994,10.2
AT,GDEATHRT,Crude Death Rate,1995,10.2
AT,GDEATHRT,Crude Death Rate,1996,10.2
AT,GDEATHRT,Crude Death Rate,1997,10.0
AT,GDEATHRT,Crude Death Rate,1998,9.8
AT,GDEATHRT,Crude Death Rate,1999,9.8
AT,GDEATHRT,Crude Death Rate,2000,9.6
AT,GDEATHRT,Crude Death Rate,2001,9.3
AT,GDEATHRT,Crude Death Rate,2002,9.4
AT,GDEATHRT,Crude Death Rate,2003,9.5
AT,GDEATHRT,Crude Death Rate,2004,9.1
AT,GDEATHRT,Crude Death Rate,2005,9.1
AT,GDEATHRT,Crude Death Rate,2006,9.0
AT,GDEATHRT,Crude Death Rate,2007,9.0
AT,GDEATHRT,Crude Death Rate,2008,9.0
AT,GDEATHRT,Crude Death Rate,2009,9.3
AT,GDEATHRT,Crude Death Rate,2010,9.2
AT,GDEATHRT,Crude Death Rate,2011,9.1
AT,GDEATHRT,Crude Death Rate,2012,9.4
AT,GDEATHRT,Crude Death Rate,2013,9.4
AT,GDEATHRT,Crude Death Rate,2014,9.2
AT,GDEATHRT,Crude Death Rate,2015,9.6
AT,GDEATHRT,Crude Death Rate,2016,9.2
AT,GDEATHRT,Crude Death Rate,2017,9.5
AT,GDEATHRT,Crude Death Rate,2018,9.5
AT,GDEATHRT,Crude Death Rate,2019,9.4
AT,GDEATHRT,Crude Death Rate,2020,10.3
AT,GDEATHRT,Crude Death Rate,2021,10.3
AT,GDEATHRT,Crude Death Rate,2022,10.3
AT,GDEATHRT,Crude Death Rate,2023,9.8
AT,GDEATHRT,Crude Death Rate,2024,9.6
AT,JAN,Population on 1 January,1960,7030385.0
AT,JAN,Population on 1 January,1961,7064693.0
AT,JAN,Population on 1 January,1962,7107904.0
AT,JAN,Population on 1 January,1963,7151824.0
AT,JAN,Population on 1 January,1964,7199798.0
AT,JAN,Population on 1 January,1965,7247804.0
AT,JAN,Population on 1 January,1966,7293973.0
AT,JAN,Population on 1 January,1967,7350159.0
AT,JAN,Population on 1 January,1968,7403837.0
AT,JAN,Population on 1 January,1969,7426968.0
AT,JAN,Population on 1 January,1970,7455142.0
AT,JAN,Population on 1 January,1971,7479030.0
AT,JAN,Population on 1 January,1972,7521933.0
AT,JAN,Population on 1 January,1973,7566469.0
AT,JAN,Population on 1 January,1974,7605760.0
AT,JAN,Population on 1 January,1975,7592316.0
AT,JAN,Population on 1 January,1976,7565489.0
AT,JAN,Population on 1 January,1977,7565561.0
AT,JAN,Population on 1 January,1978,7571299.0
AT,JAN,Population on 1 January,1979,7553310.0
AT,JAN,Population on 1 January,1980,7545539.0
AT,JAN,Population on 1 January,1981,7553326.0
AT,JAN,Population on 1 January,1982,7584094.0
AT,JAN,Population on 1 January,1983,7564185.0
AT,JAN,Population on 1 January,1984,7559635.0
AT,JAN,Population on 1 January,1985,7563233.0
AT,JAN,Population on 1 January,1986,7566736.0
AT,JAN,Population on 1 January,1987,7572852.0
AT,JAN,Population on 1 January,1988,7576319.0
AT,JAN,Population on 1 January,1989,7594315.0
AT,JAN,Population on 1 January,1990,7644818.0
AT,JAN,Population on 1 January,1991,7710882.0
AT,JAN,Population on 1 January,1992,7798899.0
AT,JAN,Population on 1 January,1993,7882519.0
AT,JAN,Population on 1 January,1994,7928746.0
AT,JAN,Population on 1 January,1995,7943489.0
AT,JAN,Population on 1 January,1996,7953067.0
AT,JAN,Population on 1 January,1997,7964966.0
AT,JAN,Population on 1 January,1998,7971116.0
AT,JAN,Population on 1 January,1999,7982461.0
AT,JAN,Population on 1 January,2000,8002186.0
AT,JAN,Population on 1 January,2001,8020946.0
AT,JAN,Population on 1 January,2002,8063640.0
AT,JAN,Population on 1 January,2003,8100273.0
AT,JAN,Population on 1 January,2004,8142573.0
